Text,Label
Hey Arjun sending u teh notes frm todays class chek ur email Need it by today if possible no rush though Please arrive 10 minutes early for the paperwork,0
Job alert earn Rs 5 000 week frm home no skils needd Hurry sale ends at midnight shop now http win big prize co,1
Reminder Team meeting scheduled for 4 45pm in office,0
Massive Diwali sale Flat 90 off on smartwatch today only Update billing info at urgent payment fix com immediately to avoid service loss,1
This is ur last chance to claim Flipkart insurance bonus of Rs 8 999 call 5544 now before it expires in 2 hours,1
Just a heads up teh wifi guy is coming around noon to fix the router Let me know if you have any questions about numbers lmk ur free otherwise no worries,0
Attention buddy your HDFC KYC has expired and needs urgent update Click bit ly claim reward to receive refund instantly into account,1
Dear customer your ICICI account will be blocked within 24 hours No experience needed just click http win big prize co to start earning immediately receive refund instantly into If this wasn t you secure at myaccount login net,1
The flight got delayed by 2 hours landing around 5pm now,0
congrats on the new job Anjali so proud of u lmk if ur free around 3pm otherwise no worries,0
You ve been chosen 4 a cash reward of Rs 5 000 Claim your cashback instantly by clicking http win big prize co today just click secure kyc update com nd verify ur number to get it b4 offer ends in 2 hours,1
The flight got delayed by 2 hours landing around 4 45pm now client seemed really impressed with our proposal,0
Your loan of Rs 199 has been APPROVED just whatsapp us on cashback portal co to start immediately limited seats Click bit ly claim reward receive refund instantly into account Update payment info at verify now in within 24 hours avoid cancellation,1
Act nw Your DHL Courier payment has FAILED plz send Rs 50 000 urgently to this account http win big prize co will return asap ok Use promo code SAVE2201 at checkout valid only tomorrow,1
FREE recharge of Rs 1 00 000 waiting for u Update your payment info at cashback portal co within 24 hours to avoid cancellation,1
Can we reschedule our call to 3pm Something urgent came up Sorry for the trouble will make it u this weekend,0
Happy birthday Rohit Hope you have an amazing day i some updates to share abt the project timeline,0
Hi mom just checking in did u finish the report I sent last week See you soon drive safe,0
Your loan of Rs 300 has been APPROVED Apply today zero paperwork instant approval click secure kyc update com now No credit check required at cashback portal co before the offer ends,1
congrats on the new job yaar so proud of u kinda messy tho lol hope it still makes sense Take your time no pressure whenever you re free,0
Amazing weight loss pill Lose 10kg in 7 days GUARANTEED Order now at myaccount secure login net and get 50 off limited stock only Confirm shipping details bit ly claim reward within 12 hours to,1
Hey Kavita forgot to ask did the plumber come by yesterday Love you see in morning Vikram,0
URGENT Your Citibank account has been suspended due to suspicious activity Claim cashback instantly by clicking payment fix com today No credit check required apply now at portal co before the offer ends,1
Arjun don t forget we have the your place booking this Friday,0
can u send me the pdf frm yesterdays lecture i missed last part Also check if we need bread and butter too client seemed really impressed with our proposal,0
the electrician fixed fan finally took him like 2 hrs tho lol Thanks a ton you re lifesaver Meera,0
Hey Arjun forgot to ask did the plumber come by yesterday,0
CONGRATS mom Your number has won a laptop worth Rs 12 499 Limited slots left hurry up and act tomorrow,1
Hey yaar forgot to ask did the plumber come by yesterday Take your time no pressure whenever you re free Love see in morning buddy,0
Massive Diwali sale Flat 90 off on washing machine today only plz send Rs 499 urgently to this account reward center 247 com will return asap ok,1
pls dont forget to bring teh charger this Friday mine broke and i need charge my laptop asap,0
URGENT Your Citibank account has been suspended due to suspicious activity just whatsapp us on www freegift offer net start immediately limited seats secure kyc update com,1
Act NOW Your Income Tax Dept payment has FAILED Confirm identity at urgent fix com or account will be locked Please update KYC immediately www freegift offer net otherwise suspended,1
We noticed an unusual login attempt to your Flipkart account Verify now avoid suspension of card bit ly claim reward Pay Rs 75 000 customs handling fee at clickhere com release parcel Just a small processing 12 499 unlock this offer,1
Great job on the presentation this Friday client seemed impressed we shud def celebrate somewhere nice,0
We noticed an unusual login attempt to your Paytm account Order now at http win big prize co and get 50 off limited stock only,1
can u send me the pdf frm yesterdays lecture i missed last part Let know if have any questions about numbers,0
Hot singles near your area are waiting to chat with you RIGHT NOW Confirm identity at verify account in or will be locked,1
FREE recharge of Rs 2 500 waiting 4 u Update billing info at urgent payment fix com immediately to avoid service loss Just pay a small processing fee 999 unlock this offer,1
Hey sir forgot to ask did the plumber come by yesterday Take your time no pressure whenever you re free Is leak fixed now or still dripping a bit,0
Claim your free Samsung Galaxy S24 voucher now only 3 left Please update KYC immediately at secure com otherwise account will be suspended Just pay a small processing fee of Rs 999 to unlock this offer,1
